script,arch,variant,mode,window_s,seed,fold,test_subjects,exercise_pw_f1,exercise_pw_balacc,exercise_ps_f1,exercise_ps_balacc,phase_f1,phase_balacc,fatigue_mae,fatigue_r,reps_mae,val_total,n_test_windows,n_test_sets,best_hps_json
sweep_raw,cnn1d_raw,raw,multi,5.0,1337,0,Tias|sivert,0.5981002251471818,0.5990054130754677,0.5973214285714286,0.5833333333333334,0.33899773423963747,0.36278586278586283,1.0769314236111112,0.32171487012159244,0.8218950289966804,1.2605016099082098,252,24,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,multi,5.0,1337,1,Raghild|michael,0.19555281975175393,0.29330392943063355,0.18253968253968253,0.2916666666666667,0.2206896551724138,0.3333333333333333,1.522688557330827,0.07659501966816977,0.6627707841831285,1.7163471673664294,266,22,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,multi,5.0,1337,2,Juile|lucas 2,0.19999540868656612,0.20595401622187337,0.28585164835164834,0.29166666666666663,0.27533932663493743,0.36734098424431044,0.8396253083881579,0.5884146998268562,0.5359078763622643,0.9934960415488795,304,24,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,multi,5.0,1337,3,Hytten|lucas,0.07575757575757576,0.06944444444444445,0.07692307692307693,0.08333333333333333,0.3471509971509972,0.38871308016877637,1.1104859518348624,0.07716527373486853,0.6214288717293937,1.360529662272252,218,20,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,multi,5.0,1337,4,Vivian|kiyomi,0.402773304281925,0.40154269662510245,0.40515873015873016,0.41666666666666663,0.2905563174592747,0.36140450741045266,0.6519020885678392,0.45376217832976723,0.5484134865171234,1.040340771028145,398,24,"{""lr"": 0.004625580882989839, ""weight_decay"": 2.698892625659761e-05, ""batch_size"": 32, ""repr_dim"": 64, ""dropout"": 0.43192414815047653}"
sweep_raw,cnn1d_raw,raw,exercise,2.0,42,0,Tias|sivert,0.24344630550761298,0.32741796584790483,0.2222222222222222,0.3333333333333333,0.034112554112554115,0.30879227053140096,6.774123804256939,0.24754769623588227,0.848167667878024,0.6711639832383909,626,24,"{""lr"": 0.00043102882719514725, ""weight_decay"": 1.0961611620041862e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4751320473928776}"
sweep_raw,cnn1d_raw,raw,exercise,2.0,42,1,Raghild|michael,0.1968005393502149,0.24533381191672649,0.18333333333333335,0.25,0.2149842290502113,0.3282828282828283,6.788224474775476,-0.09654888958458516,0.7354426805788359,0.6676494325360944,682,22,"{""lr"": 0.00043102882719514725, ""weight_decay"": 1.0961611620041862e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4751320473928776}"
sweep_raw,cnn1d_raw,raw,exercise,2.0,42,2,Juile|lucas 2,0.23167066543331216,0.2671550182669548,0.2616459627329193,0.2916666666666667,0.15960021354148196,0.2753756022930281,6.884922618739652,-0.3711087871877142,0.8029300919345377,0.6477606298907703,755,24,"{""lr"": 0.00043102882719514725, ""weight_decay"": 1.0961611620041862e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4751320473928776}"
sweep_raw,cnn1d_raw,raw,exercise,2.0,42,3,Hytten|lucas,0.28013419264252337,0.31912208776378087,0.24705882352941178,0.33333333333333337,0.02682763246143528,0.3333333333333333,6.849203167954724,-0.057481437286384,0.5932280945907797,0.6740802848574503,557,20,"{""lr"": 0.00043102882719514725, ""weight_decay"": 1.0961611620041862e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4751320473928776}"
sweep_raw,cnn1d_raw,raw,exercise,2.0,42,4,Vivian|kiyomi,0.24550409100655862,0.35740534974025295,0.25,0.375,0.030542023315599524,0.32644628099173556,6.858159929005767,-0.0845200317095404,0.7059746937071503,0.6675534281831089,997,24,"{""lr"": 0.00043102882719514725, ""weight_decay"": 1.0961611620041862e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4751320473928776}"
sweep_raw,cnn1d_raw,raw,exercise,2.0,7,0,Tias|sivert,0.12496693996297276,0.2569444444444444,0.1,0.25,0.16799399815327795,0.2967200610221205,7.064044696454423,-0.07781641393815572,0.48699676659190283,0.677626401852495,626,24,"{""lr"": 0.00043102882719514725, ""weight_decay"": 1.0961611620041862e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4751320473928776}"
sweep_raw,cnn1d_raw,raw,exercise,2.0,7,1,Raghild|michael,0.18763830361405767,0.24888392857142858,0.19318181818181818,0.25,0.22921424572217663,0.3070213630558458,7.262807359443731,0.21692184586185426,0.3886008188661457,0.6642210116484298,682,22,"{""lr"": 0.00043102882719514725, ""weight_decay"": 1.0961611620041862e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4751320473928776}"
sweep_raw,cnn1d_raw,raw,exercise,2.0,7,2,Juile|lucas 2,0.17286904726724814,0.2338612418956468,0.2616459627329193,0.2916666666666667,0.15597912217249607,0.2700832365466512,7.269367788959023,0.34025876060634785,0.32559516114978404,0.6615266042039883,755,24,"{""lr"": 0.00043102882719514725, ""weight_decay"": 1.0961611620041862e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4751320473928776}"
sweep_raw,cnn1d_raw,raw,exercise,2.0,7,3,Hytten|lucas,0.09153846153846154,0.1276824034334764,0.08333333333333333,0.16666666666666666,0.17497194672141458,0.34722222222222227,7.201058570957698,0.08500101665343163,0.31885131158972524,0.675231715935137,557,20,"{""lr"": 0.00043102882719514725, ""weight_decay"": 1.0961611620041862e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4751320473928776}"
sweep_raw,cnn1d_raw,raw,exercise,2.0,7,4,Vivian|kiyomi,0.12080139016661556,0.1856779661016949,0.05555555555555555,0.125,0.18755999732367037,0.4116663321961336,7.249351570336008,0.07186035170166265,0.32544006533834824,0.6833942588736325,997,24,"{""lr"": 0.00043102882719514725, ""weight_decay"": 1.0961611620041862e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4751320473928776}"
sweep_raw,cnn1d_raw,raw,exercise,2.0,1337,0,Tias|sivert,0.11069651741293532,0.25,0.1,0.25,0.07044432401887903,0.277487922705314,6.88122313195905,-0.17556463435305536,0.6870590296556084,0.6822964293888202,626,24,"{""lr"": 0.00043102882719514725, ""weight_decay"": 1.0961611620041862e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4751320473928776}"
sweep_raw,cnn1d_raw,raw,exercise,2.0,1337,1,Raghild|michael,0.2966173729258559,0.38193198133524764,0.2708333333333333,0.375,0.18111125047033738,0.3356643356643357,6.989120587225883,-0.2085280239640464,0.5917731600628425,0.6421864751147385,682,22,"{""lr"": 0.00043102882719514725, ""weight_decay"": 1.0961611620041862e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4751320473928776}"
sweep_raw,cnn1d_raw,raw,exercise,2.0,1337,2,Juile|lucas 2,0.12287712287712288,0.25,0.1,0.25,0.09818328815332668,0.30087014725568945,7.027188251981672,0.3297910624141088,0.5638806806013777,0.6643483432712934,755,24,"{""lr"": 0.00043102882719514725, ""weight_decay"": 1.0961611620041862e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4751320473928776}"
sweep_raw,cnn1d_raw,raw,exercise,2.0,1337,3,Hytten|lucas,0.14227086183310533,0.22317596566523606,0.11538461538461539,0.25,0.08264528264528265,0.30199692780337944,6.945480362196157,0.19864023225924868,0.3922679200132697,0.6849193194182172,557,20,"{""lr"": 0.00043102882719514725, ""weight_decay"": 1.0961611620041862e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4751320473928776}"
sweep_raw,cnn1d_raw,raw,exercise,2.0,1337,4,Vivian|kiyomi,0.1170302952061279,0.25139664804469275,0.1,0.25,0.05157690560329936,0.3526170798898072,6.968981331784125,-0.14520961989984757,0.45749966287845323,0.6854645211694234,997,24,"{""lr"": 0.00043102882719514725, ""weight_decay"": 1.0961611620041862e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4751320473928776}"
sweep_raw,cnn1d_raw,raw,exercise,1.0,42,0,Tias|sivert,0.221087459690124,0.3057966380291482,0.1,0.25,0.03603128631949912,0.3157223537985061,6.762492574703921,0.26005354792845536,0.5221200423978067,0.670050355659169,1256,24,"{""lr"": 0.00025980272005688104, ""weight_decay"": 1.1448918633452132e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4990713172058993}"
sweep_raw,cnn1d_raw,raw,exercise,1.0,42,1,Raghild|michael,0.20228066686991852,0.25327433449780123,0.18333333333333335,0.25,0.20067083759622664,0.3172224429996768,6.781768910942667,-0.1505134771991252,0.5066990128543255,0.6676772247334773,1361,22,"{""lr"": 0.00025980272005688104, ""weight_decay"": 1.1448918633452132e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.4990713172058993}"
